关系ID,关系类型,起始节点ID,结束节点ID,关系属性
2162,ADJACENT_TO,759,754,"{""confidence"": 0.6080000000000001}"
2163,ADJACENT_TO,755,756,"{""confidence"": 0.6318733312309471}"
2164,ADJACENT_TO,758,755,"{""confidence"": 0.646}"
2165,ADJACENT_TO,759,755,"{""confidence"": 0.6080000000000001}"
2166,ADJACENT_TO,758,756,"{""confidence"": 0.646}"
2167,ADJACENT_TO,759,756,"{""confidence"": 0.6080000000000001}"
2168,ADJACENT_TO,758,757,"{""confidence"": 0.566009847305724}"
2169,ADJACENT_TO,759,757,"{""confidence"": 0.39591515040538733}"
2170,CONTAINS,758,759,"{""confidence"": 0.611999999999985}"
2171,ADJACENT_TO,760,763,"{""confidence"": 0.6439867690986418}"
2172,ADJACENT_TO,760,764,"{""confidence"": 0.623690019926856}"
2173,ADJACENT_TO,765,760,"{""confidence"": 0.5542589690687582}"
2174,ADJACENT_TO,766,760,"{""confidence"": 0.38485550030000765}"
2175,ADJACENT_TO,761,762,"{""confidence"": 0.4674221648498755}"
2176,ADJACENT_TO,765,761,"{""confidence"": 0.646}"
2177,ADJACENT_TO,766,761,"{""confidence"": 0.6080000000000001}"
2178,ADJACENT_TO,765,762,"{""confidence"": 0.646}"
2179,ADJACENT_TO,766,762,"{""confidence"": 0.6080000000000001}"
2180,ADJACENT_TO,763,764,"{""confidence"": 0.7174568008712351}"
2181,ADJACENT_TO,765,763,"{""confidence"": 0.646}"
2182,ADJACENT_TO,766,763,"{""confidence"": 0.6080000000000001}"
2183,ADJACENT_TO,765,764,"{""confidence"": 0.646}"
2184,ADJACENT_TO,766,764,"{""confidence"": 0.6080000000000001}"
2185,CONTAINS,765,766,"{""confidence"": 0.611999999999985}"
2186,ADJACENT_TO,770,768,"{""confidence"": 0.646}"
2187,ADJACENT_TO,771,768,"{""confidence"": 0.6080000000000001}"
2188,CONTAINS,770,771,"{""confidence"": 0.6119999999999775}"
2189,ADJACENT_TO,776,772,"{""confidence"": 0.646}"
2190,ADJACENT_TO,777,772,"{""confidence"": 0.6080000000000001}"
2191,ADJACENT_TO,776,773,"{""confidence"": 0.646}"
2192,ADJACENT_TO,777,773,"{""confidence"": 0.6080000000000001}"
2193,ADJACENT_TO,776,774,"{""confidence"": 0.646}"
2194,ADJACENT_TO,777,774,"{""confidence"": 0.6080000000000001}"
2195,ADJACENT_TO,776,775,"{""confidence"": 0.646}"
2196,ADJACENT_TO,777,775,"{""confidence"": 0.6080000000000001}"
2197,CONTAINS,776,777,"{""confidence"": 0.6119999999997496}"
2198,ADJACENT_TO,778,779,"{""confidence"": 0.6399545454545452}"
2199,ADJACENT_TO,778,780,"{""confidence"": 0.5074861169837918}"
2200,ADJACENT_TO,781,778,"{""confidence"": 0.646}"
2201,ADJACENT_TO,782,778,"{""confidence"": 0.6080000000000001}"
2202,ADJACENT_TO,781,779,"{""confidence"": 0.646}"
2203,ADJACENT_TO,782,779,"{""confidence"": 0.6080000000000001}"
2204,ADJACENT_TO,781,780,"{""confidence"": 0.646}"
2205,ADJACENT_TO,782,780,"{""confidence"": 0.5560253073369344}"
2206,CONTAINS,781,782,"{""confidence"": 0.6119999999999962}"
2207,ADJACENT_TO,784,785,"{""confidence"": 0.7109551025626974}"
2208,ADJACENT_TO,786,784,"{""confidence"": 0.646}"
2209,ADJACENT_TO,787,784,"{""confidence"": 0.5603706540997679}"
2210,ADJACENT_TO,786,785,"{""confidence"": 0.646}"
2211,ADJACENT_TO,787,785,"{""confidence"": 0.5324156976637989}"
2212,CONTAINS,786,787,"{""confidence"": 0.6119999999999961}"
2213,SAME_AS,118,1194,"{""confidence"": 0.912, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 612, ""attention_similarity"": 1.0}"
2214,SAME_AS,612,1194,"{""confidence"": 0.912, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 118, ""attention_similarity"": 1.0}"
2215,SAME_AS,1112,1195,"{""confidence"": 0.912, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 443, ""attention_similarity"": 1.0}"
2216,SAME_AS,443,1195,"{""confidence"": 0.912, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1112, ""attention_similarity"": 1.0}"
2217,SAME_AS,1097,1196,"{""confidence"": 0.912, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 304, ""attention_similarity"": 1.0}"
2218,SAME_AS,304,1196,"{""confidence"": 0.912, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1097, ""attention_similarity"": 1.0}"
2219,SAME_AS,130,1197,"{""confidence"": 0.912, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 755, ""attention_similarity"": 1.0}"
2220,SAME_AS,755,1197,"{""confidence"": 0.912, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 130, ""attention_similarity"": 1.0}"
2221,SAME_AS,1175,1198,"{""confidence"": 0.912, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 763, ""attention_similarity"": 1.0}"
2222,SAME_AS,763,1198,"{""confidence"": 0.912, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1175, ""attention_similarity"": 1.0}"
2223,SAME_AS,75,1199,"{""confidence"": 0.912, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 530, ""attention_similarity"": 1.0}"
2224,SAME_AS,530,1199,"{""confidence"": 0.912, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 75, ""attention_similarity"": 1.0}"
2225,SAME_AS,125,1200,"{""confidence"": 0.881, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 474, ""attention_similarity"": 1.0}"
2226,SAME_AS,474,1200,"{""confidence"": 0.881, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 125, ""attention_similarity"": 1.0}"
2227,SAME_AS,74,1201,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 546, ""attention_similarity"": 1.0}"
2228,SAME_AS,546,1201,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 74, ""attention_similarity"": 1.0}"
2229,SAME_AS,1165,1202,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 462, ""attention_similarity"": 1.0}"
2230,SAME_AS,462,1202,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1165, ""attention_similarity"": 1.0}"
2231,SAME_AS,1193,1203,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 720, ""attention_similarity"": 1.0}"
2232,SAME_AS,720,1203,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1193, ""attention_similarity"": 1.0}"
2233,SAME_AS,33,1204,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 126, ""attention_similarity"": 1.0}"
2234,SAME_AS,126,1204,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 33, ""attention_similarity"": 1.0}"
2235,SAME_AS,139,1205,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 61, ""attention_similarity"": 1.0}"
2236,SAME_AS,61,1205,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 139, ""attention_similarity"": 1.0}"
2237,SAME_AS,70,1206,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 768, ""attention_similarity"": 1.0}"
2238,SAME_AS,768,1206,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 70, ""attention_similarity"": 1.0}"
2239,SAME_AS,143,1207,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 2, ""attention_similarity"": 1.0}"
2240,SAME_AS,2,1207,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 143, ""attention_similarity"": 1.0}"
2241,SAME_AS,1163,1208,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 772, ""attention_similarity"": 1.0}"
2242,SAME_AS,772,1208,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1163, ""attention_similarity"": 1.0}"
2243,SAME_AS,1190,1209,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 775, ""attention_similarity"": 1.0}"
2244,SAME_AS,775,1209,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1190, ""attention_similarity"": 1.0}"
2245,SAME_AS,1167,1210,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 8, ""attention_similarity"": 1.0}"
2246,SAME_AS,8,1210,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1167, ""attention_similarity"": 1.0}"
2247,SAME_AS,37,1211,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 73, ""attention_similarity"": 1.0}"
2248,SAME_AS,73,1211,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 37, ""attention_similarity"": 1.0}"
2249,SAME_AS,124,1212,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 734, ""attention_similarity"": 1.0}"
2250,SAME_AS,734,1212,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 124, ""attention_similarity"": 1.0}"
2251,SAME_AS,79,1213,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 2, ""attention_similarity"": 1.0}"
2252,SAME_AS,2,1213,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 79, ""attention_similarity"": 1.0}"
2253,SAME_AS,1188,1214,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 666, ""attention_similarity"": 1.0}"
2254,SAME_AS,666,1214,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1188, ""attention_similarity"": 1.0}"
2255,SAME_AS,39,1215,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 59, ""attention_similarity"": 1.0}"
2256,SAME_AS,59,1215,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 39, ""attention_similarity"": 1.0}"
2257,SAME_AS,80,1216,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 8, ""attention_similarity"": 1.0}"
2258,SAME_AS,8,1216,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 80, ""attention_similarity"": 1.0}"
2259,SAME_AS,113,1217,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 757, ""attention_similarity"": 1.0}"
2260,SAME_AS,757,1217,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 113, ""attention_similarity"": 1.0}"
2261,SAME_AS,67,1218,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 768, ""attention_similarity"": 1.0}"
2262,SAME_AS,768,1218,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 67, ""attention_similarity"": 1.0}"
2263,SAME_AS,1104,1219,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 8, ""attention_similarity"": 1.0}"
2264,SAME_AS,8,1219,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1104, ""attention_similarity"": 1.0}"
2265,SAME_AS,82,1220,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 13, ""attention_similarity"": 1.0}"
2266,SAME_AS,13,1220,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 82, ""attention_similarity"": 1.0}"
2267,SAME_AS,1157,1221,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 768, ""attention_similarity"": 1.0}"
2268,SAME_AS,768,1221,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1157, ""attention_similarity"": 1.0}"
2269,SAME_AS,41,1222,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 19, ""attention_similarity"": 1.0}"
2270,SAME_AS,19,1222,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 41, ""attention_similarity"": 1.0}"
2271,SAME_AS,110,1223,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 775, ""attention_similarity"": 1.0}"
2272,SAME_AS,775,1223,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 110, ""attention_similarity"": 1.0}"
2273,SAME_AS,1106,1224,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 379, ""attention_similarity"": 1.0}"
2274,SAME_AS,379,1224,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1106, ""attention_similarity"": 1.0}"
2275,SAME_AS,46,1225,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 2, ""attention_similarity"": 1.0}"
2276,SAME_AS,2,1225,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 46, ""attention_similarity"": 1.0}"
2277,SAME_AS,1172,1226,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 12, ""attention_similarity"": 1.0}"
2278,SAME_AS,12,1226,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1172, ""attention_similarity"": 1.0}"
2279,SAME_AS,1114,1227,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 8, ""attention_similarity"": 1.0}"
2280,SAME_AS,8,1227,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1114, ""attention_similarity"": 1.0}"
2281,SAME_AS,102,1228,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 784, ""attention_similarity"": 1.0}"
2282,SAME_AS,784,1228,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 102, ""attention_similarity"": 1.0}"
2283,SAME_AS,1155,1229,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 779, ""attention_similarity"": 1.0}"
2284,SAME_AS,779,1229,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1155, ""attention_similarity"": 1.0}"
2285,SAME_AS,49,1230,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 32, ""attention_similarity"": 1.0}"
2286,SAME_AS,32,1230,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 49, ""attention_similarity"": 1.0}"
2287,SAME_AS,65,1231,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 775, ""attention_similarity"": 1.0}"
2288,SAME_AS,775,1231,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 65, ""attention_similarity"": 1.0}"
2289,SAME_AS,1118,1232,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 379, ""attention_similarity"": 1.0}"
2290,SAME_AS,379,1232,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1118, ""attention_similarity"": 1.0}"
2291,SAME_AS,1123,1233,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 8, ""attention_similarity"": 1.0}"
2292,SAME_AS,8,1233,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1123, ""attention_similarity"": 1.0}"
2293,SAME_AS,100,1234,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 774, ""attention_similarity"": 1.0}"
2294,SAME_AS,774,1234,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 100, ""attention_similarity"": 1.0}"
2295,SAME_AS,99,1235,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 757, ""attention_similarity"": 1.0}"
2296,SAME_AS,757,1235,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 99, ""attention_similarity"": 1.0}"
2297,SAME_AS,54,1236,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 8, ""attention_similarity"": 1.0}"
2298,SAME_AS,8,1236,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 54, ""attention_similarity"": 1.0}"
2299,SAME_AS,63,1237,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 143, ""attention_similarity"": 1.0}"
2300,SAME_AS,143,1237,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 63, ""attention_similarity"": 1.0}"
2301,SAME_AS,97,1238,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 733, ""attention_similarity"": 1.0}"
2302,SAME_AS,733,1238,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 97, ""attention_similarity"": 1.0}"
2303,SAME_AS,1125,1239,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 59, ""attention_similarity"": 1.0}"
2304,SAME_AS,59,1239,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1125, ""attention_similarity"": 1.0}"
2305,SAME_AS,1140,1240,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 785, ""attention_similarity"": 1.0}"
2306,SAME_AS,785,1240,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1140, ""attention_similarity"": 1.0}"
2307,SAME_AS,1132,1241,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 49, ""attention_similarity"": 1.0}"
2308,SAME_AS,49,1241,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1132, ""attention_similarity"": 1.0}"
2309,SAME_AS,93,1242,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 768, ""attention_similarity"": 1.0}"
2310,SAME_AS,768,1242,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 93, ""attention_similarity"": 1.0}"
2311,SAME_AS,1174,1243,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 751, ""attention_similarity"": 1.0}"
2312,SAME_AS,751,1243,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1174, ""attention_similarity"": 1.0}"
2313,SAME_AS,85,1244,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 236, ""attention_similarity"": 1.0}"
2314,SAME_AS,236,1244,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 85, ""attention_similarity"": 1.0}"
2315,SAME_AS,60,1245,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 8, ""attention_similarity"": 1.0}"
2316,SAME_AS,8,1245,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 60, ""attention_similarity"": 1.0}"
2317,SAME_AS,1136,1246,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 20, ""attention_similarity"": 1.0}"
2318,SAME_AS,20,1246,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1136, ""attention_similarity"": 1.0}"
2319,SAME_AS,89,1247,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 737, ""attention_similarity"": 1.0}"
2320,SAME_AS,737,1247,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 89, ""attention_similarity"": 1.0}"
2321,SAME_AS,1139,1248,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 26, ""attention_similarity"": 1.0}"
2322,SAME_AS,26,1248,"{""confidence"": 0.875, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1139, ""attention_similarity"": 1.0}"
2323,SAME_AS,1099,1249,"{""confidence"": 0.861, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 370, ""attention_similarity"": 1.0}"
2324,SAME_AS,370,1249,"{""confidence"": 0.861, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1099, ""attention_similarity"": 1.0}"
2325,SAME_AS,1130,1250,"{""confidence"": 0.848, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 370, ""attention_similarity"": 1.0}"
2326,SAME_AS,370,1250,"{""confidence"": 0.848, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1130, ""attention_similarity"": 1.0}"
2327,SAME_AS,1109,1251,"{""confidence"": 0.843, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 298, ""attention_similarity"": 1.0}"
2328,SAME_AS,298,1251,"{""confidence"": 0.843, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1109, ""attention_similarity"": 1.0}"
2329,SAME_AS,108,1252,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 770, ""attention_similarity"": 1.0}"
2330,SAME_AS,770,1252,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 108, ""attention_similarity"": 1.0}"
2331,SAME_AS,1191,1253,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 770, ""attention_similarity"": 1.0}"
2332,SAME_AS,770,1253,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1191, ""attention_similarity"": 1.0}"
2333,SAME_AS,94,1254,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 770, ""attention_similarity"": 1.0}"
2334,SAME_AS,770,1254,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 94, ""attention_similarity"": 1.0}"
2335,SAME_AS,152,1255,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 412, ""attention_similarity"": 1.0}"
2336,SAME_AS,412,1255,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 152, ""attention_similarity"": 1.0}"
2337,SAME_AS,1131,1256,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 95, ""attention_similarity"": 1.0}"
2338,SAME_AS,95,1256,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1131, ""attention_similarity"": 1.0}"
2339,SAME_AS,58,1257,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 95, ""attention_similarity"": 1.0}"
2340,SAME_AS,95,1257,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 58, ""attention_similarity"": 1.0}"
2341,SAME_AS,106,1258,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 183, ""attention_similarity"": 1.0}"
2342,SAME_AS,183,1258,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 106, ""attention_similarity"": 1.0}"
2343,SAME_AS,101,1259,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 51, ""attention_similarity"": 1.0}"
2344,SAME_AS,51,1259,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 101, ""attention_similarity"": 1.0}"
2345,SAME_AS,107,1260,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 51, ""attention_similarity"": 1.0}"
2346,SAME_AS,51,1260,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 107, ""attention_similarity"": 1.0}"
2347,SAME_AS,86,1261,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 52, ""attention_similarity"": 1.0}"
2348,SAME_AS,52,1261,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 86, ""attention_similarity"": 1.0}"
2349,SAME_AS,73,1262,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 148, ""attention_similarity"": 1.0}"
2350,SAME_AS,148,1262,"{""confidence"": 0.838, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 73, ""attention_similarity"": 1.0}"
2351,SAME_AS,1169,1263,"{""confidence"": 0.815, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 370, ""attention_similarity"": 1.0}"
2352,SAME_AS,370,1263,"{""confidence"": 0.815, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1169, ""attention_similarity"": 1.0}"
2353,SAME_AS,1151,1264,"{""confidence"": 0.81, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 359, ""attention_similarity"": 1.0}"
2354,SAME_AS,359,1264,"{""confidence"": 0.81, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1151, ""attention_similarity"": 1.0}"
2355,SAME_AS,126,1265,"{""confidence"": 0.81, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 410, ""attention_similarity"": 1.0}"
2356,SAME_AS,410,1265,"{""confidence"": 0.81, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 126, ""attention_similarity"": 1.0}"
2357,SAME_AS,84,1266,"{""confidence"": 0.809, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 467, ""attention_similarity"": 1.0}"
2358,SAME_AS,467,1266,"{""confidence"": 0.809, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 84, ""attention_similarity"": 1.0}"
2359,SAME_AS,1141,1267,"{""confidence"": 0.805, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 61, ""attention_similarity"": 1.0}"
2360,SAME_AS,61,1267,"{""confidence"": 0.805, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1141, ""attention_similarity"": 1.0}"
2361,SAME_AS,137,1268,"{""confidence"": 0.805, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 31, ""attention_similarity"": 1.0}"
2362,SAME_AS,31,1268,"{""confidence"": 0.805, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 137, ""attention_similarity"": 1.0}"
2363,SAME_AS,1158,1269,"{""confidence"": 0.805, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 411, ""attention_similarity"": 1.0}"
2364,SAME_AS,411,1269,"{""confidence"": 0.805, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1158, ""attention_similarity"": 1.0}"
2365,SAME_AS,1120,1270,"{""confidence"": 0.805, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 156, ""attention_similarity"": 1.0}"
2366,SAME_AS,156,1270,"{""confidence"": 0.805, ""method"": ""entity_alignment_with_attention"", ""fused_text_id"": 1120, ""attention_similarity"": 1.0}"
2367,SAME_AS,96,1271,"{""confidence"": 0.804, ""method"": ""entity_alignment_with_attention"", ""fused_image_id"": 314, ""attention_similarity"": 1.0}"
